text,description,image_path,ground_truth,prediction
"Doctor: Reposo de 3 días  
Yo: ¿Entonces no podré ir a trabajar?  
Doctor: Lamentablemente no  
Yo:","La imagen es un meme que presenta un diálogo entre un doctor y un paciente. En la parte superior, se puede ver el texto en mayúsculas que dice ""Doctor: Reposo de 3 días"". A continuación, hay una pregunta del paciente: ""Yo: ¿Entonces no podré ir a trabajar?"". La respuesta del doctor es ""Doctor: Lamentablemente no"". En la parte inferior de la imagen, se halla la palabra ""Yo:"" seguida de una imagen de una mujer con una expresión facial de decepción y tristeza. La mujer tiene el cabello rubio y está vestida con una blusa negra. El fondo es azul claro.",DS_IMG_2355.jpg,inappropriate content,neither
"Falsedad, odio, rabia y rencor. Son mis regalos de Navidad.","La imagen es un meme que muestra a un hombre con un vestuario medieval, portando una capa y sosteniendo un objeto en su mano. Su expresión facial parece seria y decidida. En la parte superior de la imagen hay un texto grande en letras mayúsculas que dice ""FALSEDAD, ODIO, RABIA Y RENCOR."" En la parte inferior, también en letras mayúsculas, se lee ""SON MIS REGALOS DE NAVIDAD."" El contraste entre la imagen y el texto crea un efecto humorístico o irónico.",DS_IMG_2992.jpg,hate speech,neither
Cuando veo los nuevos jerseys pero recuerdo lo que tengo en la cartera.,"La imagen es un meme que se compone de dos partes. En la parte superior, hay un collage de varias fotos de futbolistas famosos, incluyendo a Benzema, Messi, y Cristiano Ronaldo, cada uno vistiendo diferentes camisetas de sus respectivos equipos. El texto superpuesto dice: ""CUANDO VEO LOS NUEVOS JERSEYS"". En la parte inferior, se muestra a un hombre con expresión triste, junto a una imagen de otra mano sacando un monedero vacío. El texto que acompaña esta sección dice: ""PERO RECUERDO LO QUE TENGO EN LA CARTERA"". El formato general del meme es humorístico, utilizando una yuxtaposición de emociones para transmitir una sensación de deseo y realidad económica.",DS_IMG_2962.jpg,hate speech,neither
HOMBRE SOLTERO BUSCA MUJER CASADA O DIVORCIADA. RECIÉN ENGAÑADA Y FURIOSA; PARA QUE ME VENDA SUS HERRAMIENTAS DEL ESPOSO A BAJO PRECIO.,"La imagen es un meme que muestra a un hombre vestido con un traje oscuro, mirando hacia la cámara con una expresión seria. El fondo es un color oscuro que resalta la figura del hombre. En la parte superior de la imagen hay texto en letras grandes que dice ""HOMBRE SOLTERO BUSCA MUJER CASADA O DIVORCIADA"". En la parte inferior, hay más texto que dice ""RECIEN ENGAÑADA Y FURIOSA; PARA QUE ME VENDA SUS HERRAMIENTAS DEL ESPOSO A BAJO PRECIO"". El formato del texto es en mayúsculas, con un estilo que destaca y es claramente legible, lo que es característico de los memes, buscando un efecto humorístico.",DS_IMG_753.jpg,inappropriate content,hate speech
"¿Amor tienes ganas de helado? De lado, de frente, como quieras... EXCLAMÓ LA TÍMIDA PRINCESA.","La imagen es un meme que consta de dos paneles. En el panel superior, se ve a un príncipe con una expresión sonriente, vestido con una camisa blanca y un chaleco azul con rojo. Él pregunta ""¿Amor tienes ganas de helado?"". En el panel inferior, aparece Blancanieves, con una expresión alegre y las manos juntas, respondiendo ""De lado, de frente, como quieras..."". En la parte inferior de la imagen, en letras grandes y en negrita, se encuentra el texto que dice ""EXCLAMÓ LA TÍMIDA PRINCESA"". El fondo presenta un paisaje de bosque con flores.",DS_IMG_1366.jpg,hate speech,neither
"¿Tienes algún apodo? —Me dicen ""el calcetín"". —¿Por qué? —Porque nunca encuentro pareja.","La imagen es un meme que consiste en dos paneles. En el panel izquierdo, se muestra un gato de color naranja sentado frente a un micrófono. Tiene una expresión seria y parece estar en una entrevista. En el panel derecho, el mismo gato aparece con una expresión de sorpresa, también frente a un micrófono. El texto del meme presenta un diálogo humorístico: un interrogador pregunta sobre un apodo, y el gato responde que le dicen ""el calcetín"", seguido de la razón, que es que ""nunca encuentra pareja"". El formato del meme es típico de los memes de situación, combinando el texto con las reacciones del gato.",DS_IMG_652.jpg,hate speech,neither
Odio a mi profesor por nos fregó Semana Santa.,"La imagen es un meme que presenta a un personaje con una expresión de llanto extremo, mostrando lágrimas y una cara muy emotiva. El fondo es oscuro y se pueden ver algunas figuras difusas que parecen ser parte de un público. En la parte superior del meme hay un texto en letras grandes y en negrita que dice ""ODIO A MI PROFESOR POR"", y en la parte inferior, también en letras grandes, se lee ""NOS FREGÓ SEMANA SANTA"". El estilo visual es típico de memes, con un formato que destaca el texto sobre la imagen.",DS_IMG_2955.jpg,hate speech,hate speech
Llegas a esa etapa de tu vida donde las películas te ven a ti.,"La imagen presenta un meme con un texto superpuesto en la parte superior que dice: ""Llegas a esa etapa de tu vida donde las películas te ven a ti."" En la imagen se observa a un hombre sentado en un sofá. Luce relajado y está inclinado hacia atrás con una expresión de cansancio o sueño, con los ojos cerrados y la boca ligeramente abierta. Lleva una camisa de color claro con una chaqueta verde. En su regazo descansa un control remoto, lo que sugiere que estaba viendo televisión antes de quedarse dormido. El entorno es un ambiente doméstico con poca iluminación.",DS_IMG_635.jpg,inappropriate content,neither
"Cuando empiezas jugando a las Nerf en tu patio pero terminas peleando en Irán para la 3ra guerra mundial A veces cuando planeas una cosa, te sale otra completamente diferente.","La imagen es un meme que presenta un personaje en un sofá con una expresión relajada y divertida. Este personaje lleva un casco de soldado que parece haber sido editado sobre su cabeza. En la parte superior de la imagen, hay un texto que dice: ""Cuando empiezas jugando a las Nerf en tu patio pero terminas peleando en Irán para la 3ra guerra mundial"". En la parte inferior, hay otro texto que dice: ""A veces cuando planeas una cosa, te sale otra completamente diferente"". El fondo incluye elementos de un salón, como almohadas y una mesa.",DS_IMG_1227.jpg,inappropriate content,neither
"--¿Te depilaste!?  --No, esa es la cesárea. Dale más abajo.  --Ah, ¡perdón!","La imagen es un meme que muestra un diálogo entre dos personajes de un programa animado. El personaje a la izquierda es un niño con una camiseta naranja, que parece estar inclinándose hacia la derecha y tiene una expresión de sorpresa. El personaje a la derecha es una niña con cabello corto y castaño, que lleva una camiseta azul y muestra una expresión de incomodidad. En la parte superior de la imagen hay un diálogo en un recuadro que dice: ""Te depilaste!?"". En la respuesta, que está justo debajo del primer texto, se encuentra: ""No, esa es la cesaria, dale más abajo"". En la parte final, el personaje femenino responde: ""Ah, perdón!"". En el fondo se puede ver un entorno escolar, con una mesa y una hoja de papel en la parte inferior de la imagen. La fuente y el estilo del meme son típicos de las redes sociales, con un toque humorístico.",DS_IMG_1303.jpg,hate speech,hate speech
Cuando dos amigos míos son novios y ambos se pelean.,"La imagen muestra a una niña pequeña con cabello largo y lacio, sosteniendo dos teléfonos de manera simultánea, uno en cada oreja. Su expresión facial es seria y un poco preocupada, como si estuviera lidiando con una situación complicada. El fondo es de color oscuro y parece ser un sofá. En la parte superior de la imagen, hay un texto en español que dice: ""Cuando dos amigos míos son novios y ambos se pelean."" El estilo de la imagen es característico de un meme, utilizando un formato humorístico para expresar una situación común.",DS_IMG_2127.jpg,hate speech,neither
basta de referencias :''v xdxd,"La imagen es un meme que presenta una combinación de varios elementos visuales y texto. En la parte superior, hay una serie de íconos que incluyen una mujer, un par de manos formando un corazón, el logo de los ""Avengers"" (Vengadores) y el logo que dice ""TODOS"", seguido de un ícono de mano en señal de desaprobación. Estos elementos están organizados de manera que sugieren una relación o comparación. 

En la parte inferior, se muestra una imagen de un personaje masculino, que parece estar angustiado y tiene lágrimas azules en su rostro. El personaje está vestido con un traje que podría estar asociado con temas de superhéroes. Superpuesto a esta imagen hay un símbolo circular que dice ""CLAN"" y presenta un ave en el centro. Abajo de la imagen hay un texto que dice ""basta de referencias :‘v xddxd"", sugiriendo una mezcla de humor y cansancio ante la cantidad de referencias presentadas. 

El estilo general del meme refleja un uso humorístico de personajes y símbolos culturales populares.",DS_IMG_1903.jpg,hate speech,neither
JLO A SUS 52 / Yo en mis 30’s,"La imagen es un meme que presenta dos paneles. El panel de la izquierda muestra a una mujer con un bikini rojo y un kimono colorido, posando con una expresión confiada en un entorno al aire libre, frente al mar. El fondo es de agua azul y cielo despejado. En el panel de la derecha, se ve a una mujer sentada en la playa, vistiendo un traje blanco con joyería y una peina elaborada. Ella tiene una expresión seria y se encuentra sobre una alfombra de colores. Entre los paneles hay texto que dice ""JLO A SUS 52 / Yo en mis 30’s"".",DS_IMG_395.jpg,hate speech,neither
"¿Alguien quiere pensar en los niños, por favor?","La imagen es un meme extraído de una serie animada. En el primer plano, se observa a un personaje femenino con un rostro preocupado, con las manos juntas en un gesto de súplica. Detrás de ella, hay tres personajes: uno de ellos tiene una expresión seria y está mirando hacia el lado, mientras que otros dos parecen estar prestando atención a la escena. El fondo muestra un entorno interior, posiblemente una sala de reuniones. En la parte superior e inferior de la imagen, hay texto en letras grandes que dice: ""¿ALGUIEN QUIERE PENSAR EN LOS NIÑOS, POR FAVOR?"".",DS_IMG_480.jpg,hate speech,neither
JULIO NO SE QUIERE IR,"La imagen es un meme que muestra una escena en la que varias personas, aparentemente oficiales de seguridad o policías, están tratando de sacar a un hombre de un vehículo. El hombre parece estar en una posición de resistencia, con una expresión facial de angustia o desesperación. Hay un letrero en la parte superior que dice ""JULIO NO SE QUIERE IR"" en letras grandes y en mayúsculas. El fondo muestra una calle y otros transeúntes observando la situación.",DS_IMG_259.jpg,hate speech,neither
¡CUIDADO! EL AMOR ESTÁ EN EL AIRE,"La imagen es un meme que presenta a un personaje conocido de una serie de televisión. El personaje sostiene un envase aerosol mientras que su rostro está parcialmente cubierto por su camiseta, lo que da una impresión de sorpresa o precaución. En la parte superior de la imagen, en letras grandes y en negrita, se puede leer la palabra ""¡CUIDADO!"", y en la parte inferior, dice ""EL AMOR ESTÁ EN EL AIRE"", también en letras grandes. El fondo muestra un ambiente de cocina con colores neutros.",DS_IMG_2004.jpg,hate speech,neither
Personas que usen fotos del mono de los NFTs serán despojados de sus derechos humanos.,"La imagen es un meme que presenta dos secciones. La sección izquierda muestra el interior de un salón de la Asamblea de la ONU, con un podio y un presentador que habla. Hay un público en los asientos, algunos ocupados. La sección derecha muestra dos personajes de estilo caricaturesco, que representan monos antropomórficos. Uno de los monos lleva una gorra azul y gafas oscuras, mientras que el otro tiene un peinado de color rosa y viste un chaleco y una corbata. En la parte inferior de la imagen, se encuentra un texto que dice: ""Personas que usen fotos del mono de los NFTs serán despojados de sus derechos humanos"".",DS_IMG_2826.jpg,neither,neither
CÓMO LES VA A GUSTAR EL VIDEO DE BAD BUNNY ES UN VARÓN CON POLLERA MISÓGINO QUE REFORZEA ESTEREOTIPOSS 🎶 Antes tú me picheabas Ahora yo picheo 🎶,"La imagen es un meme que presenta dos personajes ilustrados de forma caricaturesca. A la izquierda, hay un personaje con cabello corto y rosa, grandes gafas, y una expresión emocional que refleja tristeza o desánimo. Este personaje sostiene un teléfono móvil de color verde claro. A la derecha, se encuentra otro personaje con cabello rubio recogido en una coleta, usando gafas de sol, con una expresión seria y un gesto de desdén. 

En la parte inferior izquierda de la imagen, aparece un texto que dice: ""CÓMO LES VA A GUSTAR EL VIDEO DE BAD BUNNY ES UN VARÓN CON POLLERA MISÓGINO QUE REFORZEA ESTEREOTIPOSS"". En la parte inferior derecha, se puede ver un texto en forma de letra de canción que dice: ""♪ Antes tú me picheabas Ahora yo picheo ♪"".

El estilo del meme recuerda a las típicas representaciones de reacciones en redes sociales, con un enfoque en la expresión de emociones y opiniones sobre temas culturales actuales.",DS_IMG_550.jpg,hate speech,hate speech
"Cuando escucho que alguien dice: -""Subir para arriba"". -""Bajar para abajo"". Eres la razón por la que el shampoo lleva instrucciones.","La imagen es un meme que presenta un texto en la parte superior que dice ""Cuando escucho que alguien dice:"" seguido de las frases ""- 'Subir para arriba'."" y ""- 'Bajar para abajo'."" en un tipo de letra grande y en color rojo. En la parte inferior de la imagen, hay un mensaje que dice ""Eres la razón por la que el shampoo lleva instrucciones"" en un tipo de letra grande y en color blanco. La imagen de fondo muestra a un personaje de una película, vestido con un sombrero de copa negro y con cabello castaño. El fondo tiene un ambiente colorido y fantasioso, lleno de elementos naturales como árboles y flores. El personaje tiene una expresión facial que sugiere incredulidad o desdén.",DS_IMG_1761.jpg,hate speech,neither
Mis estados de ánimo durante el trabajo.,"La imagen es un meme que muestra cuatro paneles de hamsters con diferentes expresiones y acciones. En la parte superior izquierda, un hamster sonriente tiene las patas levantadas, sugiriendo emoción o felicidad. En la parte superior derecha, otro hamster parece asustado o sorprendido, con los ojos muy abiertos y las patas también levantadas en un gesto que podría interpretarse como de protesta. En la parte inferior izquierda, un hamster está gritando con la boca abierta mientras sostiene algo verde, mostrando una expresión de frustración o sorpresa, en un entorno que simula una barra. Finalmente, en la parte inferior derecha, un hamster tiene una expresión más tranquila y amistosa, levantando una de sus patas en un gesto de saludo. La imagen incluye un texto en la parte superior que dice ""Mis estados de ánimo durante el trabajo"".",DS_IMG_1653.jpg,neither,neither
"Por favor no me prostituyas. Tienes razón, sale mucho mejor venderte por kilo.","La imagen es un meme que consta de dos paneles. En la parte superior, se muestra a una mujer con cabello largo y rojizo con una expresión de preocupación. El texto sobre ella dice: ""Por favor no me prostituyas"". En la parte inferior, hay un personaje de un cómic, con un diseño oscuro y detalles en verde, que responde con el texto: ""Tienes razón, sale mucho mejor venderte por kilo"". La imagen utiliza un estilo de texto en bloques para destacar el mensaje.",DS_IMG_1242.jpg,hate speech,neither
Cuando intentas sacar las migas que quedaron del paquete de Doritos y lo inclinas demasiado alto.,"La imagen presenta un meme que muestra una fotografía de una persona con un rostro que brilla, cubierto de un polvo naranja. Este polvo parece similar al sazonador de los Doritos. El fondo es desenfocado, lo que resalta la expresión de la persona, que parece estar en un estado de sorpresa o confusión. En la parte superior de la imagen hay un texto en negrita que dice: ""Cuando intentas sacar las migas que quedaron del paquete de Doritos y lo inclinas demasiado alto"". El estilo general del meme es humorístico, jugando con la idea de la experiencia al consumir este tipo de snacks.",DS_IMG_2232.jpg,hate speech,neither
Yo cada que veo un gatito:,"La imagen es un meme que presenta un fondo en un entorno exterior, posiblemente un camino o un área de tierra. En primer plano hay un gato negro y blanco sentado. A la izquierda del gato, hay dos personajes de estilo cartoon que tienen una apariencia similar a la rana ""Pepe"". El personaje de la izquierda es más pequeño, con una expresión de sorpresa o emoción y usa una camiseta azul. El personaje de la derecha es más grande, con una sonrisa amplia y también lleva una camiseta azul. En la parte superior de la imagen, hay un texto que dice: ""Yo cada que veo un gatito:"". La combinación de elementos busca transmitir un sentimiento de alegría o emoción al ver un gato.",DS_IMG_3238.jpg,neither,neither
"me veo fatal! Vieja, gorda, fea... necesito un cumplido. tienes una vista perfecta.","La imagen es un meme que muestra a dos personajes en un entorno interior. A la izquierda, hay una mujer de cabello rizado y amarillo que se está mirando en un espejo con una expresión de preocupación. Ella lleva un overol verde y parece insatisfecha con su apariencia, comentando que se ve ""fatal"", ""vieja"", ""gorda"" y ""fea"". A la derecha, un hombre está sentado en un sillón leyendo el periódico. Este responde a la mujer con el comentario: ""tienes una vista perfecta"". En el suelo hay una alfombrilla de color rosa con un diseño de un ícono, que parece ser un símbolo de ejercicio. El fondo es de un color claro, y la escena tiene un estilo cómico.",DS_IMG_3257.jpg,hate speech,neither
When les toca representar a latinoamérica en el mundial Lo estás haciendo bien Estoy haciendo todo!,"La imagen es un meme que presenta un formato de dos paneles. En la parte superior, un texto en inglés dice: ""When les toca representar a latinoamérica en el mundial"". Abajo, hay una ilustración que muestra un personaje animado de color verde con una bandera de Brasil, acompañado por un personaje rectangular que lleva una bandera argentina. En el panel inferior, hay una mujer con cabello blanco y una bandera mexicana en la cabeza, levantando un brazo y con una expresión entusiasta. El texto en este panel dice: ""Lo estas haciendo bien"" y ""Estoy haciendo todo!"", lo que añade un sentido de humor a la imagen.",DS_IMG_1865.jpg,hate speech,neither
Yo con la mitad de gente que está desfilando. [enfadada] ¿Quién es esta gente? ¡Quiénes son!,"La imagen es un meme que muestra a una mujer en un entorno interior. Ella tiene el cabello rubio y lleva gafas, sosteniendo una copa de bebida. Su expresión facial es enfadada y parece estar dirigiendo una pregunta a alguien fuera de la vista, con un gesto de mano que indica frustración. El texto en la parte superior del meme dice: ""Yo con la mitad de gente que está desfilando."" y en la parte inferior, el diálogo de la mujer dice: ""[enfadada] ¿Quién es esta gente? ¡¿Quiénes son?!"". El fondo es de un color claro y hay otros objetos poco definidos en el área. En la parte inferior se incluye la fecha y la fuente de la publicación, mencionando ""Twitter for Android"".",DS_IMG_2438.jpg,inappropriate content,neither
Cuando se quita la ropa y ves que no la tiene tan grande como decía.,"La imagen es un meme que contiene un texto en la parte superior que dice: ""Cuando se quita la ropa y ves que no la tiene tan grande como decía"". Debajo del texto, se observa a una mujer con el cabello largo y castaño. La mujer tiene una expresión facial de leve desdén o sorpresa, con los ojos dirigidos hacia el lado y una leve sonrisa en sus labios. El fondo de la imagen es de un color cálido, lo que refuerza la atmósfera de la escena.",DS_IMG_1549.jpg,neither,neither
¿Por qué la mujer no puede ser electricista? Porque tarda 9 meses en dar a luz...,"La imagen es un meme dividido en dos paneles. En la parte superior, hay un gato con pelaje naranja y blanco, que se muestra sentado en una caja, con una expresión curiosa y grandes ojos. Un globo de texto a su lado pregunta: ""¿Por qué la mujer no puede ser electricista?"". En la parte inferior, hay otro gato de pelaje gris con rayas, que parece estar bostezando. Otro globo de texto dice: ""Porque tarda 9 meses en dar a luz..."". Ambos paneles incluyen un emoji de risa al final. El estilo es humorístico y se basa en un juego de palabras.",DS_IMG_3194.jpg,hate speech,neither
"-Papá, ¿eras muy fanático de Dragón Ball Z?  
- No mucho, Gohan José.","La imagen es un meme que presenta un fondo de color azul claro con un diseño de dos tonalidades. En la parte superior, hay un texto en letra blanca que dice: ""¿Papá, eras muy fanático de Dragon Ball Z?"". Debajo, aparece una cara con una expresión triste o desilusionada, representada con un estilo de dibujo sencillo. En la parte inferior de la imagen, hay otro texto en letras grandes y negritas que responde: ""No mucho, Gohan José."" Este texto se encuentra en un cuadro con fondo negro, contrastando con el resto de la imagen.",DS_IMG_2815.jpg,neither,neither
"Ni pedo, la vida sigue.","La imagen es un meme que muestra a una persona vestida con ropa tradicional, de pie en un entorno al aire libre. La persona lleva una blusa colorida y una falda larga. Detrás de ella hay una estructura de madera que parece ser una casa o una plataforma elevada, con algunas plantas visibles. El texto en la parte inferior de la imagen dice ""NI PEDOTL"" en la línea superior y ""LA VIDA SIGUETL"" en la línea inferior, ambos en letras grandes y en un formato que destaca. La expresión facial de la persona no es claramente visible debido a la perspectiva de la imagen.",DS_IMG_785.jpg,inappropriate content,neither
"yo teniendo 6 años mamá ¿qué es esto?? me lo dio mi papá la mujer va al cuarto de su esposo hijo suelta eso ¿de dónde lo conseguiste?? amor, ¿se puede explicar por qué ¿¡le diste condones a nuestro hijo?? para que así no se sienta como un error","La imagen es un meme que se presenta en un formato de cuadrantes. En la parte superior izquierda, se observa un texto que dice ""yo teniendo 6 años"" y ""mamá ¿qué es esto??"" junto a un dibujo de un personaje con una expresión sorprendida, sosteniendo paquetes de color morado. 

En la parte inferior izquierda, hay un texto que dice ""me lo dio mi papá"" y ""la mujer va al cuarto de su esposo"", con el mismo personaje mirándolo con una expresión de confusión. 

En la parte superior derecha, el texto dice ""hijo suelta eso ¿¿de dónde lo conseguiste??"" acompañado de una imagen de un personaje con cabello rubio, que tiene una expresión de sorpresa y preocupación. 

Finalmente, en la parte inferior derecha, el personaje rubio pregunta: ""amor se puede explicar porque ¿¿le diste condones a nuestro hijo??"", seguido de la respuesta ""para que así no se sienta como un error"" de otro personaje que sonríe de forma macabra. Los estilos de dibujo y las expresiones agregan un tono humorístico y absurdo a la situación.",DS_IMG_142.jpg,neither,hate speech
"— La junta vecinal quiere presentarles a Don Chuy, quien a partir de hoy será el nuevo vigilante de la privada.","La imagen es un meme que muestra una escena en un exterior, probablemente en un evento oficial. Hay varios hombres vestidos con trajes formales, algunos de ellos con gafas de sol. En el centro, un hombre de pie, que parece estar hablando en un micrófono, mientras que otros lo observan. A su lado, hay un hombre con una camisa de color claro y pantalones oscuros, que tiene una expresión relajada. Detrás de ellos, se puede ver un edificio moderno con grandes ventanales y un grupo de personas que se están acercando o saliendo del lugar. En la parte superior de la imagen, hay texto en el que se menciona a ""Don Chuy"", quien será el nuevo vigilante de una comunidad privada.",DS_IMG_210.jpg,hate speech,neither
"– ESTOY SOLITA EN CASA, ¿QUÉ TE PARECE? – ME PARECE LÓGICO, NADIE TE AGUANTA","La imagen es un meme que consta de dos paneles. En la parte superior, el texto en negrita dice: ""ESTOY SOLITA EN CASA, ¿QUÉ TE PARECE?"" y debajo, ""ME PARECE LÓGICO, NADIE TE AGUANTA"". En el panel inferior izquierdo, aparece un personaje masculino con una expresión pensativa, mientras que en el panel inferior derecho, una mujer habla por teléfono, luciendo con desconfianza o inquieta. La mujer tiene el cabello rubio y está vestida con una blusa rosa. También hay un pequeño personaje en la esquina inferior izquierda, que lleva un sombrero, una chaqueta y sostiene una copa, dando un aire cómico a la escena.",DS_IMG_936.jpg,inappropriate content,neither
Sabías que . . . Ray Charles y Stevie Wonder no se podían ni ver!,"La imagen es un meme que presenta a dos hombres sentados en una mesa, ambos usando gafas de sol. El hombre a la izquierda, que se asemeja a una figura conocida en la música, tiene expresiones serenas y está manipulando algo en sus manos. El hombre a la derecha también parece estar en una actitud relajada. En la parte superior de la imagen, hay un texto que dice ""Sabías que..."" y en la parte inferior, se lee ""Ray Charles y Stevie Wonder no se podían ni ver!"" El texto es de un color amarillo brillante y destaca sobre el fondo. El estilo del meme hace referencia a un juego de palabras en relación a la ceguera de ambos músicos.",DS_IMG_967.jpg,hate speech,neither
"Qué interesante, cuéntame más.","La imagen es un meme que presenta a un personaje con cabello rizado y una expresión de interés. Lleva un traje morado y un sombrero anaranjado. Su mano está apoyada en su rostro, lo que sugiere que está escuchando con atención. En la parte superior de la imagen se encuentra el texto en letras grandes y en negrita que dice ""QUÉ INTERESANTE"", y en la parte inferior está escrito ""CUÉNTAME MÁS"", también en un estilo de texto grande y destacado. El fondo es de un color oscuro, resaltando la figura y el texto.",DS_IMG_2295.jpg,inappropriate content,neither
Uso ironías porque no puedo usar una ametralladora.,"La imagen es un meme que presenta una fotografía en blanco y negro de una mujer con cabello rizado y expresión sorprendida. Ella tiene la boca abierta como si estuviera hablando o expresando asombro. En la parte superior de la imagen, hay un texto en letras mayúsculas que dice: ""USO IRONÍAS PORQUE NO PUEDO"". En la parte inferior, el texto continúa con: ""USAR UNA AMETRALLADORA"". En la esquina inferior derecha, se encuentra el nombre de usuario ""@MAXXGUETTA"". La composición del meme enfatiza el contraste entre la expresión facial de la mujer y el contenido provocador del texto.",DS_IMG_364.jpg,hate speech,neither
Ver lo que sea con tal de estar contigo.,"La imagen es un meme que muestra a dos perros sentados juntos, bajo una manta, viendo una computadora portátil. El perro de la izquierda es de raza pequeña, con un pelaje blanco y marrón, y tiene una expresión curiosa. El perro de la derecha es más grande, de raza Samoyedo, con pelaje completamente blanco y una sonrisa. En la pantalla de la computadora se puede ver un texto que dice: ""Ver lo que sea con tal de estar contigo"". El perro pequeño está etiquetado con ""Tú"" y el perro grande con ""Yo"". La ambientación es oscura, dando un aspecto acogedor a la escena.",DS_IMG_1662.jpg,neither,neither
"Jejeje esas m-words merecen que las acosen. ¿Qué? Bro, eso no es gracioso. Es ofensivo. Buh... Buh... Me quieren censurar. Lo sabía, solo me odian por ser hombre. Que así sea, malditas feminazis.","La imagen consiste en un meme dividido en cuatro paneles. En el primer panel, un personaje con cabello largo y desaliñado ríe mientras dice “Jejeje esas m-words merecen que las acosen”. En el segundo panel, otro personaje, que parece sorprendido, responde con “¿Qué?” y mira hacia una pantalla de computadora que muestra imágenes de personas. En el tercer panel, el primer personaje dice “Buh... Buh... Me quieren censurar” mientras muestra una expresión de tristeza. En el cuarto panel, el segundo personaje dice “Lo sabía, solo me odian por ser hombre”, con una expresión de determinación y un puño levantado, cerrando con “Que así sea, malditas feminazis”. El estilo del meme es de cómic con diálogos en burbujas de texto.",DS_IMG_2957.jpg,hate speech,hate speech
"Mamá, ¿qué me vas a regalar el día del niño? — Nada, ya estás viejo.","La imagen es un meme que presenta un texto en la parte superior y una ilustración en la parte inferior. El texto consiste en un diálogo en el que un niño pregunta a su madre qué regalo le dará por el Día del Niño, y la respuesta de la madre indica que no le dará nada porque ya está viejo. En la parte inferior, se muestra una escena de un personaje de un anime, específicamente con el cabello negro y vistiendo una camiseta de color naranja y azul. El personaje tiene una expresión que sugiere sorpresa o desconsuelo, con la boca abierta y las manos sobre su pecho. El fondo es de tonos suaves, que enmarcan la escena.",DS_IMG_2713.jpg,hate speech,neither
"""Aquí es donde vengo a llorar y cantar el cielito lindo.""","La imagen es un meme que presenta a dos personajes de dibujos animados dentro de una cueva. Uno de los personajes tiene un bigote prominente y lleva una camiseta roja, mientras que el otro tiene una expresión sorprendente y viste una camiseta morada. Ambos sostienen linternas que iluminan la cueva, creando un contraste entre la oscuridad y la luz. La parte superior de la imagen incluye el nombre de usuario ""Homero Comunista"" y la cita de ""Chumel"".",DS_IMG_94.jpg,hate speech,neither
No soy clasista PERO...,"La imagen es un meme que presenta una escena de estilo cómic donde un personaje con un disfraz de superhéroe (Batman) está a punto de abofetear a otro personaje (Robin). El fondo es de color rosa sólido. En la parte superior de la imagen hay un texto en letras grandes y de color rojo que dice ""No soy clasista PERO..."". La expresión facial del personaje en el disfraz de Batman es seria, mientras que el de Robin muestra signos de sorpresa o confusión.",DS_IMG_151.jpg,hate speech,neither
Mi Jefe: Ese no es el uniforme caballero. ¿Por qué viene vestido así? Yo: así komo,"La imagen es un meme que presenta un diseño de dos partes. En la parte superior, hay un texto que dice: ""Mi Jefe: Ese no es el uniforme caballero. Porque viene vestido así?"" En la parte inferior, hay un primate con expresión seria, vestido con una camiseta verde que tiene un logo que parece pertenecer a una selección de fútbol y un keffiyeh (bufanda tradicional árabe) de color rojo y blanco en la cabeza. Frente al primate hay una mesa con algunos alimentos y una pelota de fútbol. El texto en la parte inferior de la imagen dice: ""así komo"" en letras grandes y en un estilo que recuerda a la tipografía de los memes.",DS_IMG_2677.jpg,hate speech,neither
Ya no quiero jugar contigo nunca más.,"La imagen es un meme que presenta una escena modificada de una película animada. Un personaje vestido como Woody, con un diseño de vaquero y un sombrero, aparece sosteniendo a otro personaje que representa a un niño, cuyos rasgos faciales han sido cambiados para mostrar una cara humana. El fondo es un cuarto infantil con paredes decoradas con estrellas. En la parte inferior de la imagen, se encuentra el texto en letras amarillas que dice: ""Ya no quiero jugar contigo nunca más"". En la esquina superior, hay un logo que dice ""EL DEFORMA"".",DS_IMG_2900.jpg,hate speech,neither
"A la mierda el amor, seré el tío guapo y borracho de la familia.","La imagen es un meme que presenta un perro de raza pug sentado en una silla, luciendo una camiseta con un diseño colorido. El perro está inclinado hacia un gran vaso de cóctel decorado con una rodaja de limón y una pajilla. En la parte superior de la imagen, hay un texto en color rojo que dice: ""A la mierda el amor,"" y en la parte inferior, en color negro, continúa con: ""seré el tío guapo y borracho de la familia."" El ambiente es casual, con una pared clara de fondo.",DS_IMG_3118.jpg,neither,neither
Cuando te estornuda un colombiano.,"La imagen es un meme que muestra a un hombre con una expresión seria, con parte de su rostro y ropa cubierta de un polvo blanco, como si le hubiera caído algo. El fondo muestra a varias personas y un entorno urbano. En la parte superior de la imagen hay un texto en letras grandes que dice: ""CUANDO TE ESTORNUDA UN COLOMBIANO"". El estilo refleja la típica estructura de un meme, donde se combinan elementos visuales con un texto humorístico para generar un efecto cómico.",DS_IMG_949.jpg,hate speech,neither
